종목코드,종목명,산업,섹터
052860,아이앤씨,IT,반도체와반도체장비
222160,바이옵트로,IT,반도체와반도체장비
032580,피델릭스,IT,반도체와반도체장비
087600,픽셀플러스,IT,반도체와반도체장비
356860,티엘비,IT,반도체와반도체장비
050090,휘닉스소재,IT,반도체와반도체장비
253590,네오셈,IT,반도체와반도체장비
054940,엑사이엔씨,IT,반도체와반도체장비
311320,지오엘리먼트,IT,반도체와반도체장비
096610,알에프세미,IT,반도체와반도체장비
045300,성우테크론,IT,반도체와반도체장비
089530,에이티세미콘,IT,반도체와반도체장비
024850,피에스엠씨,IT,반도체와반도체장비
006400,삼성SDI,IT,전자와 전기제품
373220,LG에너지솔루션,IT,전자와 전기제품
066570,LG전자,IT,전자와 전기제품
066970,엘앤에프,IT,전자와 전기제품
247540,에코프로비엠,IT,전자와 전기제품
361610,SK아이이테크놀로지,IT,전자와 전기제품
336260,두산퓨얼셀,IT,전자와 전기제품
278280,천보,IT,전자와 전기제품
137400,피엔티,IT,전자와 전기제품
222080,씨아이에스,IT,전자와 전기제품
348370,엔켐,IT,전자와 전기제품
001820,삼화콘덴서,IT,전자와 전기제품
026890,스틱인베스트먼트,IT,전자와 전기제품
382840,원준,IT,전자와 전기제품
131390,원익피앤이,IT,전자와 전기제품
033180,KH 필룩스,IT,전자와 전기제품
259630,엠플러스,IT,전자와 전기제품
082920,비츠로셀,IT,전자와 전기제품
078890,가온미디어,IT,전자와 전기제품
047310,파워로직스,IT,전자와 전기제품
058610,에스피지,IT,전자와 전기제품
243840,신흥에스이씨,IT,전자와 전기제품
009470,삼화전기,IT,전자와 전기제품
196490,디에이테크놀로지,IT,전자와 전기제품
115160,휴맥스,IT,전자와 전기제품
008700,아남전자,IT,전자와 전기제품
084730,팅크웨어,IT,전자와 전기제품
290670,대보마그네틱,IT,전자와 전기제품
064240,홈캐스트,IT,전자와 전기제품
087260,모바일어플라이언스,IT,전자와 전기제품
005680,삼영전자,IT,전자와 전기제품
288620,에스퓨얼셀,IT,전자와 전기제품
079960,동양이엔피,IT,전자와 전기제품
036010,아비코전자,IT,전자와 전기제품
273640,와이엠텍,IT,전자와 전기제품
302430,이노메트리,IT,전자와 전기제품
012340,뉴인텍,IT,전자와 전기제품
382480,지아이텍,IT,전자와 전기제품
217820,엔에스,IT,전자와 전기제품
377330,이지트로닉스,IT,전자와 전기제품
134580,탑코미디어,IT,전자와 전기제품
312610,에이에프더블류,IT,전자와 전기제품
037030,파워넷,IT,전자와 전기제품
111870,KH 일렉트론,IT,전자와 전기제품
042110,에스씨디,IT,전자와 전기제품
297570,알로이스,IT,전자와 전기제품
032540,TJ미디어,IT,전자와 전기제품
043260,성호전자,IT,전자와 전기제품
002230,피에스텍,IT,전자와 전기제품
032750,삼진,IT,전자와 전기제품
038950,파인디지털,IT,전자와 전기제품
054630,에이디칩스,IT,전자와 전기제품
014910,성문전자,IT,전자와 전기제품
028080,휴맥스홀딩스,IT,전자와 전기제품
027040,서울전자통신,IT,전자와 전기제품
187270,신화콘텍,IT,전자와 전기제품
009140,경인전자,IT,전자와 전기제품
034220,LG디스플레이,IT,디스플레이
108320,LX세미콘,IT,디스플레이
121800,비덴트,IT,디스플레이
272290,이녹스첨단소재,IT,디스플레이
046890,서울반도체,IT,디스플레이
213420,덕산네오룩스,IT,디스플레이
265520,AP시스템,IT,디스플레이
123860,아나패스,IT,디스플레이
317330,덕산테코피아,IT,디스플레이
108230,톱텍,IT,디스플레이
004710,한솔테크닉스,IT,디스플레이
109740,디에스케이,IT,디스플레이
149950,아바텍,IT,디스플레이
054620,APS홀딩스,IT,디스플레이
095500,미래나노텍,IT,디스플레이
092190,서울바이오시스,IT,디스플레이
052420,오성첨단소재,IT,디스플레이
256940,케이피에스,IT,디스플레이
051360,토비스,IT,디스플레이
078150,HB테크놀러지,IT,디스플레이
040910,아이씨디,IT,디스플레이
068790,DMS,IT,디스플레이
052330,코텍,IT,디스플레이
347770,핌스,IT,디스플레이
187870,디바이스이엔지,IT,디스플레이
082850,우리바이오,IT,디스플레이
141000,비아트론,IT,디스플레이
036090,위지트,IT,디스플레이
083930,아바코,IT,디스플레이
117730,티로보틱스,IT,디스플레이
027580,상보,IT,디스플레이
049950,미래컴퍼니,IT,디스플레이
256630,포인트엔지니어링,IT,디스플레이
155650,와이엠씨,IT,디스플레이
255440,야스,IT,디스플레이
226440,한송네오텍,IT,디스플레이
065130,탑엔지니어링,IT,디스플레이
137080,나래나노텍,IT,디스플레이
110990,디아이티,IT,디스플레이
143540,영우디에스피,IT,디스플레이
297890,HB솔루션,IT,디스플레이
171090,선익시스템,IT,디스플레이
272110,케이엔제이,IT,디스플레이
238490,힘스,IT,디스플레이
011690,와이투솔루션,IT,디스플레이
056700,신화인터텍,IT,디스플레이
290090,트윔,IT,디스플레이
137940,넥스트아이,IT,디스플레이
307180,아이엘사이언스,IT,디스플레이
088130,동아엘텍,IT,디스플레이
080000,에스엔유,IT,디스플레이
079810,디이엔티,IT,디스플레이
037330,인지디스플레,IT,디스플레이
036170,클라우드에어,IT,디스플레이
083500,에프엔에스테크,IT,디스플레이
351320,에스에이티이엔지,IT,디스플레이
131760,파인텍,IT,디스플레이
090470,제이스텍,IT,디스플레이
020760,일진디스플,IT,디스플레이
170920,엘티씨,IT,디스플레이
121850,코이즈,IT,디스플레이
138690,엘아이에스,IT,디스플레이
153490,우리이앤엘,IT,디스플레이
009310,참엔지니어링,IT,디스플레이
041520,이라이콤,IT,디스플레이
049120,파인디앤씨,IT,디스플레이
037400,우리조명,IT,디스플레이
073110,엘엠에스,IT,디스플레이
079950,인베니아,IT,디스플레이
290520,신도기연,IT,디스플레이
177350,베셀,IT,디스플레이
062860,티엘아이,IT,디스플레이
063760,이엘피,IT,디스플레이
054040,한국컴퓨터,IT,디스플레이
250930,예선테크,IT,디스플레이
094970,제이엠티,IT,디스플레이
059100,아이컴포넌트,IT,디스플레이
001210,금호전기,IT,디스플레이
290690,소룩스,IT,디스플레이
214310,에스엘바이오닉스,IT,디스플레이
096870,엘디티,IT,디스플레이
067770,세진티에스,IT,디스플레이
321260,프로이천,IT,디스플레이
017670,SK텔레콤,커뮤니케이션서비스,전기통신서비스
030200,KT,커뮤니케이션서비스,전기통신서비스
032640,LG유플러스,커뮤니케이션서비스,전기통신서비스
006490,인스코비,커뮤니케이션서비스,전기통신서비스
036630,세종텔레콤,커뮤니케이션서비스,전기통신서비스
065530,와이어블,커뮤니케이션서비스,전기통신서비스
025770,한국정보통신,커뮤니케이션서비스,전기통신서비스
001000,신라섬유,커뮤니케이션서비스,전기통신서비스
035420,NAVER,커뮤니케이션서비스,미디어와엔터테인먼트
035720,카카오,커뮤니케이션서비스,미디어와엔터테인먼트
036570,엔씨소프트,커뮤니케이션서비스,미디어와엔터테인먼트
259960,크래프톤,커뮤니케이션서비스,미디어와엔터테인먼트
352820,하이브,커뮤니케이션서비스,미디어와엔터테인먼트
263750,펄어비스,커뮤니케이션서비스,미디어와엔터테인먼트
251270,넷마블,커뮤니케이션서비스,미디어와엔터테인먼트
112040,위메이드,커뮤니케이션서비스,미디어와엔터테인먼트
293490,카카오게임즈,커뮤니케이션서비스,미디어와엔터테인먼트
030000,제일기획,커뮤니케이션서비스,미디어와엔터테인먼트
041510,에스엠,커뮤니케이션서비스,미디어와엔터테인먼트
035760,CJ ENM,커뮤니케이션서비스,미디어와엔터테인먼트
035900,JYP Ent.,커뮤니케이션서비스,미디어와엔터테인먼트
067160,아프리카TV,커뮤니케이션서비스,미디어와엔터테인먼트
299900,위지윅스튜디오,커뮤니케이션서비스,미디어와엔터테인먼트
253450,스튜디오드래곤,커뮤니케이션서비스,미디어와엔터테인먼트
078340,컴투스,커뮤니케이션서비스,미디어와엔터테인먼트
122870,와이지엔터테인먼트,커뮤니케이션서비스,미디어와엔터테인먼트
214320,이노션,커뮤니케이션서비스,미디어와엔터테인먼트
079160,CJ CGV,커뮤니케이션서비스,미디어와엔터테인먼트
036420,제이콘텐트리,커뮤니케이션서비스,미디어와엔터테인먼트
063080,컴투스홀딩스,커뮤니케이션서비스,미디어와엔터테인먼트
047820,초록뱀미디어,커뮤니케이션서비스,미디어와엔터테인먼트
069080,웹젠,커뮤니케이션서비스,미디어와엔터테인먼트
034120,SBS,커뮤니케이션서비스,미디어와엔터테인먼트
192080,더블유게임즈,커뮤니케이션서비스,미디어와엔터테인먼트
215000,골프존,커뮤니케이션서비스,미디어와엔터테인먼트
194480,데브시스터즈,커뮤니케이션서비스,미디어와엔터테인먼트
067000,조이시티,커뮤니케이션서비스,미디어와엔터테인먼트
206560,덱스터,커뮤니케이션서비스,미디어와엔터테인먼트
289220,자이언트스텝,커뮤니케이션서비스,미디어와엔터테인먼트
095660,네오위즈,커뮤니케이션서비스,미디어와엔터테인먼트
217270,넵튠,커뮤니케이션서비스,미디어와엔터테인먼트
230360,에코마케팅,커뮤니케이션서비스,미디어와엔터테인먼트
037270,YG PLUS,커뮤니케이션서비스,미디어와엔터테인먼트
241840,에이스토리,커뮤니케이션서비스,미디어와엔터테인먼트
041140,넥슨지티,커뮤니케이션서비스,미디어와엔터테인먼트
020120,키다리스튜디오,커뮤니케이션서비스,미디어와엔터테인먼트
053210,스카이라이프,커뮤니케이션서비스,미디어와엔터테인먼트
042420,네오위즈홀딩스,커뮤니케이션서비스,미디어와엔터테인먼트
160550,NEW,커뮤니케이션서비스,미디어와엔터테인먼트
122450,KMH,커뮤니케이션서비스,미디어와엔터테인먼트
043610,지니뮤직,커뮤니케이션서비스,미디어와엔터테인먼트
037560,LG헬로비전,커뮤니케이션서비스,미디어와엔터테인먼트
263720,디앤씨미디어,커뮤니케이션서비스,미디어와엔터테인먼트
225570,넷게임즈,커뮤니케이션서비스,미디어와엔터테인먼트
048550,SM C&C,커뮤니케이션서비스,미디어와엔터테인먼트
216050,인크로스,커뮤니케이션서비스,미디어와엔터테인먼트
123420,선데이토즈,커뮤니케이션서비스,미디어와엔터테인먼트
054780,키이스트,커뮤니케이션서비스,미디어와엔터테인먼트
058630,엠게임,커뮤니케이션서비스,미디어와엔터테인먼트
300080,플리토,커뮤니케이션서비스,미디어와엔터테인먼트
182360,큐브엔터,커뮤니케이션서비스,미디어와엔터테인먼트
057680,티사이언티픽,커뮤니케이션서비스,미디어와엔터테인먼트
126560,현대퓨처넷,커뮤니케이션서비스,미디어와엔터테인먼트
201490,미투온,커뮤니케이션서비스,미디어와엔터테인먼트
214270,FSN,커뮤니케이션서비스,미디어와엔터테인먼트
086980,쇼박스,커뮤니케이션서비스,미디어와엔터테인먼트
048910,대원미디어,커뮤니케이션서비스,미디어와엔터테인먼트
089600,나스미디어,커뮤니케이션서비스,미디어와엔터테인먼트
291230,엔피,커뮤니케이션서비스,미디어와엔터테인먼트
040300,YTN,커뮤니케이션서비스,미디어와엔터테인먼트
205500,액션스퀘어,커뮤니케이션서비스,미디어와엔터테인먼트
060240,룽투코리아,커뮤니케이션서비스,미디어와엔터테인먼트
104200,NHN벅스,커뮤니케이션서비스,미디어와엔터테인먼트
322780,코퍼스코리아,커뮤니케이션서비스,미디어와엔터테인먼트
046390,삼화네트웍스,커뮤니케이션서비스,미디어와엔터테인먼트
089230,THE E&M,커뮤니케이션서비스,미디어와엔터테인먼트
058400,KNN,커뮤니케이션서비스,미디어와엔터테인먼트
066980,이엔코퍼레이션,커뮤니케이션서비스,미디어와엔터테인먼트
361570,알비더블유,커뮤니케이션서비스,미디어와엔터테인먼트
206400,베노홀딩스,커뮤니케이션서비스,미디어와엔터테인먼트
039340,한국경제TV,커뮤니케이션서비스,미디어와엔터테인먼트
012170,아센디오,커뮤니케이션서비스,미디어와엔터테인먼트
123570,이엠넷,커뮤니케이션서비스,미디어와엔터테인먼트
063440,SM Life Design,커뮤니케이션서비스,미디어와엔터테인먼트
033130,디지틀조선,커뮤니케이션서비스,미디어와엔터테인먼트
236810,엔비티,커뮤니케이션서비스,미디어와엔터테인먼트
348030,모비릭스,커뮤니케이션서비스,미디어와엔터테인먼트
207760,미스터블루,커뮤니케이션서비스,미디어와엔터테인먼트
173940,에프엔씨엔터,커뮤니케이션서비스,미디어와엔터테인먼트
003560,IHQ,커뮤니케이션서비스,미디어와엔터테인먼트
060570,드림어스컴퍼니,커뮤니케이션서비스,미디어와엔터테인먼트
033830,티비씨,커뮤니케이션서비스,미디어와엔터테인먼트
204630,스튜디오산타클로스,커뮤니케이션서비스,미디어와엔터테인먼트
035620,바른손이앤에이,커뮤니케이션서비스,미디어와엔터테인먼트
068050,팬엔터테인먼트,커뮤니케이션서비스,미디어와엔터테인먼트
200350,래몽래인,커뮤니케이션서비스,미디어와엔터테인먼트
078860,아이오케이,커뮤니케이션서비스,미디어와엔터테인먼트
035000,지투알,커뮤니케이션서비스,미디어와엔터테인먼트
047080,한빛소프트,커뮤니케이션서비스,미디어와엔터테인먼트
310200,애니플러스,커뮤니케이션서비스,미디어와엔터테인먼트
052790,액토즈소프트,커뮤니케이션서비스,미디어와엔터테인먼트
023770,플레이위드,커뮤니케이션서비스,미디어와엔터테인먼트
030350,드래곤플라이,커뮤니케이션서비스,미디어와엔터테인먼트
239340,줌인터넷,커뮤니케이션서비스,미디어와엔터테인먼트
051780,큐로홀딩스,커뮤니케이션서비스,미디어와엔터테인먼트
127710,아시아경제,커뮤니케이션서비스,미디어와엔터테인먼트
052220,iMBC,커뮤니케이션서비스,미디어와엔터테인먼트
273060,와이즈버즈,커뮤니케이션서비스,미디어와엔터테인먼트
011420,갤럭시아에스엠,커뮤니케이션서비스,미디어와엔터테인먼트
046140,SBS콘텐츠허브,커뮤니케이션서비스,미디어와엔터테인먼트
317530,캐리소프트,커뮤니케이션서비스,미디어와엔터테인먼트
032800,판타지오,커뮤니케이션서비스,미디어와엔터테인먼트
066790,씨씨에스,커뮤니케이션서비스,미디어와엔터테인먼트
010470,오리콤,커뮤니케이션서비스,미디어와엔터테인먼트
237820,플레이디,커뮤니케이션서비스,미디어와엔터테인먼트
015760,한국전력,유틸리티,유틸리티
036460,한국가스공사,유틸리티,유틸리티
052690,한전기술,유틸리티,유틸리티
051600,한전KPS,유틸리티,유틸리티
018670,SK가스,유틸리티,유틸리티
130660,한전산업,유틸리티,유틸리티
016710,대성홀딩스,유틸리티,유틸리티
004690,삼천리,유틸리티,유틸리티
017940,E1,유틸리티,유틸리티
117580,대성에너지,유틸리티,유틸리티
017390,서울가스,유틸리티,유틸리티
053050,지에스이,유틸리티,유틸리티
071320,지역난방공사,유틸리티,유틸리티
267290,경동도시가스,유틸리티,유틸리티
015360,예스코홀딩스,유틸리티,유틸리티
003480,한진중공업홀딩스,유틸리티,유틸리티
038870,에코바이오,유틸리티,유틸리티
034590,인천도시가스,유틸리티,유틸리티
